STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,FRY5,Mayotte,2018,,33.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,FRY5,Mayotte,2019,,35.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,FRY5,Mayotte,2020,,32.2,,u,low reliability,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2016,,51.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2017,,51.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2018,,54.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2019,,55.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2020,,54.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2021,,58.9,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2022,,58.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2023,,58.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR02,Panonska Hrvatska,2024,,62.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2013,,51.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2014,,54.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2015,,55.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2016,,55.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2017,,58.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2018,,58.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2019,,60.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2020,,60.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2021,,61.5,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2022,,64.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2023,,65.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR03,Jadranska Hrvatska,2024,,67.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR04,Kontinentalna Hrvatska (NUTS 2016),2013,,53.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR04,Kontinentalna Hrvatska (NUTS 2016),2014,,54.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR04,Kontinentalna Hrvatska (NUTS 2016),2015,,56.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2016,,64.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2017,,66.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2018,,69.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2019,,70.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2020,,72.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2021,,72.5,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2022,,72.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2023,,72.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR05,Grad Zagreb,2024,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2016,,60.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2017,,62.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2018,,64.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2019,,65.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2020,,65.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2021,,65.5,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2022,,67.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2023,,68.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HR06,Sjeverna Hrvatska,2024,,70.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2013,,64.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2014,,67.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2015,,69.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2016,,72.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2017,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2018,,73.4,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2019,,74.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2020,,75.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2021,,78.2,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2022,,79.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2023,,79.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU11,Budapest,2024,,79.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2013,,60.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2014,,63.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2015,,65.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2016,,68.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2017,,69.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2018,,70.8,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2019,,72.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2020,,71.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2021,,75.6,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2022,,76.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2023,,76.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU12,Pest,2024,,77.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2013,,60.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2014,,64.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2015,,67.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2016,,68.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2017,,70.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2018,,71.2,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2019,,72.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2020,,71.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2021,,76.0,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2022,,77.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2023,,78.1,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU21,Közép-Dunántúl,2024,,78.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2013,,61.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2014,,65.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2015,,67.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2016,,68.9,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2017,,71.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2018,,73.2,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2019,,74.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2020,,73.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2021,,76.5,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2022,,77.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2023,,77.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU22,Nyugat-Dunántúl,2024,,77.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2013,,54.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2014,,58.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2015,,60.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2016,,62.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2017,,63.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2018,,64.8,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2019,,65.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2020,,64.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2021,,67.9,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2022,,70.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2023,,70.4,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU23,Dél-Dunántúl,2024,,69.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2013,,51.6,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2014,,55.7,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2015,,59.0,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2016,,61.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2017,,63.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2018,,65.6,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2019,,66.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2020,,65.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2021,,67.7,,b,break in time series,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2022,,69.5,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2023,,70.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU31,Észak-Magyarország,2024,,69.8,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU32,Észak-Alföld,2013,,53.2,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU32,Észak-Alföld,2014,,57.3,,,,,
dataflow,ESTAT:TGS00007(1.0),Employment rate (persons aged 15-64) by NUTS 2 region,A,Annual,PC,Percentage,T,Total,Y15-64,From 15 to 64 years,HU32,Észak-Alföld,2015,,58.9,,,,,
