STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sectperf,Sector of performance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2018,,1.08,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2019,,1.07,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2020,,1.02,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2021,,1,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2022,,1.01,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI3,Marche,2023,,0.94,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2013,,1.63,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2014,,1.6,,e,estimated,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2015,,1.57,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2016,,1.62,,b,break in time series,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2017,,1.68,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2018,,1.73,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2019,,1.85,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2020,,1.98,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2021,,2,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2022,,1.77,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ITI4,Lazio,2023,,1.83,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2015,,1.6,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2016,,1.17,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2017,,1.15,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2018,,1.28,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2019,,1.44,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2020,,1.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2021,,1.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2022,,1.55,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT01,Sostinės regionas,2023,,1.48,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2015,,0.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2016,,0.62,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2017,,0.73,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2018,,0.69,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2019,,0.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2020,,0.67,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2021,,0.7,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2022,,0.67,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LT02,Vidurio ir vakarų Lietuvos regionas,2023,,0.69,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2013,,1.23,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2014,,1.22,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2015,,1.25,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2016,,1.27,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2017,,1.24,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2018,,1.17,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2019,,1.18,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2020,,1.1,,e,estimated,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2021,,1.04,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2022,,1.05,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2023,,1.09,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LU00,Luxembourg,2024,,0.99,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2013,,0.64,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2014,,0.71,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2015,,0.64,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2016,,0.45,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2017,,0.53,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2018,,0.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2019,,0.66,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2020,,0.76,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2021,,0.74,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2022,,0.81,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2023,,0.83,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LV00,Latvija,2024,,0.92,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LVZZ,Extra-Regio NUTS 2,2021,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LVZZ,Extra-Regio NUTS 2,2022,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),LVZZ,Extra-Regio NUTS 2,2023,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2013,,0.38,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2014,,0.36,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2015,,0.38,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2016,,0.33,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2017,,0.35,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2018,,0.51,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2019,,0.37,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2021,,0.51,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2022,,0.32,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2023,,0.34,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),ME00,Crna Gora,2024,,0.29,,p,provisional,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2015,,0.44,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2016,,0.44,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2017,,0.35,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2018,,0.36,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2019,,0.37,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2020,,0.37,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2022,,0.37,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MK00,Severna Makedonija,2023,,0.37,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2013,,0.73,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2014,,0.68,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2015,,0.7,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2016,,0.54,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2017,,0.53,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2018,,0.55,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2019,,0.55,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2020,,0.6,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2021,,0.67,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2022,,0.58,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2023,,0.59,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MT00,Malta,2024,,0.51,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MTZZ,Extra-Regio NUTS 2,2021,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MTZZ,Extra-Regio NUTS 2,2022,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),MTZZ,Extra-Regio NUTS 2,2023,,0,,,,,
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2013,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2014,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2015,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2016,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2017,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2018,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2019,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2020,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2021,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2022,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL11,Groningen,2023,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL12,Friesland (NL),2013,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL12,Friesland (NL),2014,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL12,Friesland (NL),2015,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL12,Friesland (NL),2016,,,,,,C,confidential
dataflow,ESTAT:TGS00042(1.0),Intramural R&D expenditure (GERD) by NUTS 2 region,A,Annual,TOTAL,All sectors,PC_GDP,Percentage of gross domestic product (GDP),NL12,Friesland (NL),2017,,,,,,C,confidential
